Date,Lock6,Lock5,Lock4,Lock3,Lock2,Lock1,Chowilla
23/03/1978,19.26416667,16.32766667,13.2258,9.838266667,6.1365,3.311533333,16.4
24/03/1978,19.26463333,16.32953333,13.22683333,9.839566667,6.1377,3.3125,16.4
25/03/1978,19.2647,16.33116667,13.22813333,9.84,6.1383,3.313566667,16.4
26/03/1978,19.26456667,16.33233333,13.22933333,9.8404,6.1382,3.3146,16.4
27/03/1978,19.26376667,16.33266667,13.23006667,9.841033333,6.137333333,3.314733333,16.4
28/03/1978,19.26256667,16.33243333,13.2306,9.841633333,6.1357,3.3147,16.4
29/03/1978,19.2631,16.33106667,13.23046667,9.8419,6.1352,3.3136,16.4
30/03/1978,19.26446667,16.3294,13.2296,9.8418,6.135633333,3.313133333,16.4
31/03/1978,19.26373333,16.32843333,13.22863333,9.841766667,6.1354,3.313633333,16.4
1/04/1978,19.26203333,16.32696667,13.22693333,9.8439,6.134266667,3.314066667,16.4
2/04/1978,19.26193333,16.32613333,13.22593333,9.8459,6.133566667,3.314766667,16.4
3/04/1978,19.26513333,16.32643333,13.2257,9.846533333,6.132833333,3.3158,16.4
4/04/1978,19.26656667,16.3281,13.227,9.846566667,6.132066667,3.3169,16.4
5/04/1978,19.2658,16.3289,13.2276,9.8465,6.132133333,3.317233333,16.4
6/04/1978,19.26343333,16.3284,13.2273,9.845966667,6.1329,3.317333333,16.4
7/04/1978,19.26453333,16.3271,13.22563333,9.844633333,6.133733333,3.317566667,16.4
8/04/1978,19.2679,16.327,13.22386667,9.842733333,6.132833333,3.317633333,16.4
9/04/1978,19.26876667,16.32803333,13.22426667,9.839833333,6.131666667,3.317866667,16.4
10/04/1978,19.26873333,16.3282,13.2257,9.837033333,6.1312,3.318166667,16.4
11/04/1978,19.26733333,16.32736667,13.2265,9.8355,6.131833333,3.319333333,16.4
12/04/1978,19.2668,16.32686667,13.22613333,9.8363,6.1328,3.320433333,16.4
13/04/1978,19.26846667,16.32706667,13.2253,9.838333333,6.133933333,3.3218,16.4
14/04/1978,19.27066667,16.3272,13.2252,9.839466667,6.135366667,3.323333333,16.4
15/04/1978,19.2711,16.32783333,13.2263,9.839366667,6.136033333,3.324466667,16.4
16/04/1978,19.26996667,16.3283,13.22803333,9.8385,6.1364,3.325666667,16.4
17/04/1978,19.2692,16.32776667,13.22883333,9.838133333,6.136733333,3.326366667,16.4
18/04/1978,19.26926667,16.3262,13.22846667,9.8389,6.137,3.326966667,16.4
19/04/1978,19.26886667,16.32473333,13.2272,9.839166667,6.137033333,3.327266667,16.4
20/04/1978,19.26906667,16.32436667,13.2248,9.839033333,6.136966667,3.3273,16.4
21/04/1978,19.2687,16.3255,13.22286667,9.8392,6.136266667,3.3273,16.4
22/04/1978,19.26696667,16.32606667,13.22123333,9.8391,6.1344,3.327233333,16.4
23/04/1978,19.26566667,16.32476667,13.21846667,9.8397,6.1336,3.326866667,16.4
24/04/1978,19.26496667,16.3228,13.21473333,9.840366667,6.133,3.326166667,16.4
25/04/1978,19.26593333,16.3212,13.21073333,9.840833333,6.1328,3.3254,16.4
26/04/1978,19.26846667,16.32126667,13.20796667,9.840333333,6.133333333,3.325333333,16.4
27/04/1978,19.2708,16.32233333,13.2069,9.838633333,6.134633333,3.3256,16.4
28/04/1978,19.2714,16.324,13.20746667,9.836433333,6.134866667,3.3267,16.4
29/04/1978,19.27016667,16.32563333,13.20836667,9.834466667,6.1342,3.327233333,16.4
30/04/1978,19.26986667,16.32616667,13.20926667,9.832833333,6.133633333,3.3271,16.4
1/05/1978,19.27006667,16.3266,13.21046667,9.8314,6.134566667,3.327233333,16.4
2/05/1978,19.26963333,16.326,13.21016667,9.829833333,6.135533333,3.3271,16.4
3/05/1978,19.2679,16.32393333,13.20883333,9.828566667,6.135533333,3.327133333,16.4
4/05/1978,19.26786667,16.32126667,13.2063,9.827533333,6.135933333,3.3263,16.4
5/05/1978,19.26873333,16.3201,13.2052,9.826666667,6.135466667,3.325666667,16.4
6/05/1978,19.27006667,16.32126667,13.20593333,9.826633333,6.134133333,3.325233333,16.4
7/05/1978,19.26873333,16.32256667,13.209,9.827933333,6.132933333,3.3248,16.4
8/05/1978,19.2659,16.32236667,13.21276667,9.829833333,6.133833333,3.325066667,16.4
9/05/1978,19.26526667,16.32086667,13.2144,9.832666667,6.136233333,3.3254,16.4
10/05/1978,19.26526667,16.31956667,13.21386667,9.835033333,6.138033333,3.325533333,16.4
11/05/1978,19.26753333,16.3188,13.2131,9.8355,6.138666667,3.325333333,16.4
12/05/1978,19.269,16.3193,13.21333333,9.833133333,6.1386,3.326333333,16.4
13/05/1978,19.26896667,16.3208,13.2152,9.8297,6.138033333,3.326666667,16.4
14/05/1978,19.26756667,16.32196667,13.2184,9.827,6.137933333,3.326666667,16.4
15/05/1978,19.2679,16.3223,13.22163333,9.825733333,6.1389,3.3267,16.4
16/05/1978,19.2689,16.3224,13.2242,9.8254,6.140333333,3.327066667,16.4
17/05/1978,19.269,16.3229,13.2262,9.825166667,6.142366667,3.327666667,16.4
18/05/1978,19.2691,16.32416667,13.22776667,9.824366667,6.144666667,3.328033333,16.4
19/05/1978,19.26946667,16.3255,13.22906667,9.8241,6.146733333,3.328433333,16.4
20/05/1978,19.2689,16.32653333,13.23123333,9.824433333,6.147766667,3.329066667,16.4
21/05/1978,19.26873333,16.32616667,13.23306667,9.825266667,6.148533333,3.329733333,16.4
22/05/1978,19.27036667,16.32553333,13.23426667,9.826866667,6.1495,3.330533333,16.4
23/05/1978,19.27123333,16.3262,13.2359,9.8286,6.1507,3.331733333,16.4
24/05/1978,19.2711,16.3275,13.23756667,9.830566667,6.152433333,3.332666667,16.4
25/05/1978,19.26983333,16.3287,13.23896667,9.8329,6.153366667,3.3333,16.4
26/05/1978,19.26746667,16.32933333,13.23913333,9.836233333,6.153666667,3.3336,16.4
27/05/1978,19.26603333,16.3298,13.23803333,9.839033333,6.1537,3.3335,16.4
28/05/1978,19.26576667,16.33056667,13.2362,9.841933333,6.153633333,3.3329,16.4
29/05/1978,19.26526667,16.33023333,13.23436667,9.8445,6.1534,3.332233333,16.4
30/05/1978,19.2654,16.32843333,13.23173333,9.846433333,6.1533,3.331433333,16.4
31/05/1978,19.2668,16.32713333,13.2283,9.847766667,6.152666667,3.3303,16.4
1/06/1978,19.26943333,16.32806667,13.22683333,9.848866667,6.150933333,3.329366667,16.4
2/06/1978,19.2699,16.33173333,13.2274,9.8501,6.149533333,3.327966667,16.4
3/06/1978,19.26896667,16.3347,13.2296,9.851066667,6.148333333,3.3273,16.4
4/06/1978,19.26946667,16.33503333,13.23196667,9.851566667,6.147933333,3.327033333,16.4
5/06/1978,19.27166667,16.3355,13.2341,9.8513,6.149,3.327266667,16.4
6/06/1978,19.27176667,16.33626667,13.2341,9.8509,6.150533333,3.3285,16.4
7/06/1978,19.2713,16.33633333,13.23293333,9.85,6.150133333,3.3297,16.4
8/06/1978,19.27133333,16.33626667,13.23083333,9.848033333,6.1477,3.3304,16.4
9/06/1978,19.27133333,16.3361,13.2293,9.8459,6.145333333,3.331,16.4
10/06/1978,19.27016667,16.33626667,13.22873333,9.844933333,6.1434,3.331366667,16.4
11/06/1978,19.26883333,16.33566667,13.22893333,9.8463,6.143166667,3.331833333,16.4
12/06/1978,19.2666,16.3338,13.22863333,9.850166667,6.1439,3.332733333,16.4
13/06/1978,19.26556667,16.33173333,13.2269,9.854966667,6.143866667,3.333566667,16.4
14/06/1978,19.26496667,16.32956667,13.2243,9.857166667,6.143066667,3.334866667,16.4
15/06/1978,19.26493333,16.3281,13.22176667,9.858933333,6.141333333,3.336266667,16.4
16/06/1978,19.2662,16.32763333,13.21976667,9.860666667,6.138966667,3.3379,16.4
17/06/1978,19.26746667,16.32693333,13.21806667,9.8613,6.136533333,3.339433333,16.4
18/06/1978,19.26726667,16.3258,13.21633333,9.8613,6.135466667,3.3403,16.4
19/06/1978,19.2668,16.3241,13.21423333,9.8608,6.1367,3.340266667,16.4
20/06/1978,19.26586667,16.32206667,13.21206667,9.8596,6.1373,3.339566667,16.4
21/06/1978,19.26493333,16.3197,13.21163333,9.858466667,6.137166667,3.338466667,16.4
22/06/1978,19.26456667,16.31713333,13.2116,9.8568,6.135966667,3.336866667,16.4
23/06/1978,19.2654,16.31496667,13.21173333,9.854966667,6.1338,3.335466667,16.4
24/06/1978,19.26576667,16.31366667,13.21253333,9.8535,6.1319,3.335033333,16.4
25/06/1978,19.2647,16.3129,13.2142,9.852133333,6.130533333,3.334766667,16.4
26/06/1978,19.26273333,16.31166667,13.21606667,9.851766667,6.1292,3.334866667,16.4
27/06/1978,19.26106667,16.3095,13.21736667,9.8516,6.128,3.3356,16.4
28/06/1978,19.26203333,16.3079,13.21846667,9.851033333,6.1273,3.3367,16.4
29/06/1978,19.26383333,16.30786667,13.22016667,9.850733333,6.126633333,3.337166667,16.4
30/06/1978,19.2645,16.30843333,13.22323333,9.850766667,6.1261,3.337666667,16.4
1/07/1978,19.26263333,16.30833333,13.22576667,9.851066667,6.126166667,3.3378,16.4
2/07/1978,19.26156667,16.30643333,13.22736667,9.8514,6.126866667,3.338166667,16.4
3/07/1978,19.26163333,16.30433333,13.22823333,9.851866667,6.127833333,3.338733333,16.4
4/07/1978,19.2609,16.3028,13.2282,9.852833333,6.128566667,3.339066667,16.4
5/07/1978,19.259,16.30056667,13.22776667,9.853633333,6.128,3.339233333,16.4
6/07/1978,19.25923333,16.2976,13.2279,9.8537,6.126533333,3.3385,16.4
7/07/1978,19.2601,16.29576667,13.22773333,9.8539,6.1266,3.337366667,16.4
8/07/1978,19.26056667,16.29523333,13.22823333,9.8551,6.127466667,3.336666667,16.4
9/07/1978,19.2603,16.2955,13.2295,9.857266667,6.1281,3.336,16.4
10/07/1978,19.2601,16.2959,13.23076667,9.8591,6.128066667,3.335133333,16.4
11/07/1978,19.2607,16.29666667,13.2318,9.859633333,6.126433333,3.333333333,16.4
12/07/1978,19.2622,16.29793333,13.2328,9.857766667,6.124266667,3.330733333,16.4
13/07/1978,19.26206667,16.29946667,13.23393333,9.854966667,6.122666667,3.328066667,16.4
14/07/1978,19.26093333,16.3018,13.23546667,9.854633333,6.122133333,3.325533333,16.4
15/07/1978,19.26016667,16.304,13.2367,9.854066667,6.1236,3.3234,16.4
16/07/1978,19.259,16.30456667,13.23736667,9.852733333,6.125466667,3.321166667,16.4
17/07/1978,19.2574,16.30526667,13.2379,9.8523,6.127866667,3.3194,16.4
18/07/1978,19.25686667,16.3064,13.23923333,9.851966667,6.129,3.3185,16.4
19/07/1978,19.25636667,16.30803333,13.24106667,9.851833333,6.128066667,3.317333333,16.4
20/07/1978,19.25636667,16.3099,13.24333333,9.8525,6.127733333,3.3167,16.4
21/07/1978,19.2566,16.31223333,13.24446667,9.8536,6.127966667,3.3164,16.4
22/07/1978,19.25643333,16.31353333,13.24546667,9.855133333,6.1291,3.316366667,16.4
23/07/1978,19.25583333,16.31413333,13.2464,9.856433333,6.129733333,3.316166667,16.4
24/07/1978,19.2569,16.31426667,13.24703333,9.857266667,6.1301,3.3153,16.4
25/07/1978,19.25963333,16.3145,13.2473,9.857133333,6.130433333,3.3146,16.4
26/07/1978,19.26096667,16.31473333,13.24736667,9.856133333,6.130633333,3.313866667,16.4
27/07/1978,19.26143333,16.31553333,13.24753333,9.855033333,6.1302,3.312766667,16.4
28/07/1978,19.2608,16.31603333,13.24736667,9.8547,6.129233333,3.311466667,16.4
29/07/1978,19.2599,16.317,13.2476,9.8548,6.128233333,3.311166667,16.4
30/07/1978,19.2596,16.318,13.24776667,9.855233333,6.127233333,3.3103,16.4
31/07/1978,19.26053333,16.31886667,13.2484,9.854966667,6.1263,3.3096,16.4
1/08/1978,19.26043333,16.31906667,13.2488,9.854566667,6.125533333,3.308866667,16.4
2/08/1978,19.25996667,16.3188,13.2484,9.853933333,6.1245,3.308233333,16.4
3/08/1978,19.26086667,16.3196,13.2486,9.853066667,6.1232,3.308266667,16.4
4/08/1978,19.26113333,16.3207,13.24883333,9.851533333,6.121933333,3.306566667,16.4
5/08/1978,19.262,16.32313333,13.24983333,9.850166667,6.1209,3.305,16.4
6/08/1978,19.26283333,16.3254,13.2514,9.8489,6.119966667,3.302933333,16.4
7/08/1978,19.2646,16.32753333,13.25396667,9.847933333,6.119333333,3.301666667,16.4
8/08/1978,19.26746667,16.3298,13.25636667,9.847133333,6.118966667,3.301033333,16.4
9/08/1978,19.2681,16.33076667,13.25746667,9.845833333,6.1187,3.300533333,16.4
10/08/1978,19.26863333,16.33113333,13.2573,9.844266667,6.118666667,3.299766667,16.4
11/08/1978,19.26873333,16.3312,13.25766667,9.8418,6.118666667,3.2997,16.4
12/08/1978,19.26936667,16.32996667,13.25933333,9.839233333,6.118666667,3.299433333,16.4
13/08/1978,19.27106667,16.3276,13.26066667,9.8349,6.118533333,3.2984,16.4
14/08/1978,19.27206667,16.3263,13.26316667,9.8311,6.118066667,3.2982,16.4
15/08/1978,19.27303333,16.32686667,13.26686667,9.828533333,6.1177,3.298533333,16.4
16/08/1978,19.27466667,16.3279,13.27156667,9.826733333,6.116266667,3.297833333,16.4
17/08/1978,19.27543333,16.32893333,13.2777,9.824866667,6.115433333,3.296666667,16.4
18/08/1978,19.27616667,16.3289,13.28353333,9.823433333,6.115366667,3.295766667,16.4
19/08/1978,19.2769,16.32796667,13.28853333,9.821533333,6.115733333,3.294033333,16.4
20/08/1978,19.27673333,16.32613333,13.29326667,9.8187,6.117466667,3.292,16.4
21/08/1978,19.2769,16.32576667,13.29843333,9.816233333,6.1189,3.290966667,16.4
22/08/1978,19.27743333,16.3259,13.3045,9.8143,6.1206,3.290033333,16.4
23/08/1978,19.27663333,16.32533333,13.31113333,9.8119,6.1227,3.288266667,16.4
24/08/1978,19.27606667,16.32376667,13.31793333,9.8101,6.125466667,3.2869,16.4
25/08/1978,19.27613333,16.32223333,13.32536667,9.8076,6.129033333,3.285566667,16.4
26/08/1978,19.27676667,16.3213,13.33386667,9.802933333,6.133733333,3.284033333,16.4
27/08/1978,19.27743333,16.32096667,13.34443333,9.797333333,6.139133333,3.281633333,16.4
28/08/1978,19.27783333,16.32086667,13.35566667,9.7916,6.145266667,3.279,16.4
29/08/1978,19.2772,16.32056667,13.36796667,9.785866667,6.1524,3.277566667,16.4
30/08/1978,19.27653333,16.32043333,13.38066667,9.7813,6.160533333,3.276366667,16.4
31/08/1978,19.277,16.32096667,13.39366667,9.777366667,6.169733333,3.2758,16.4
1/09/1978,19.2771,16.32116667,13.4063,9.772633333,6.180433333,3.2757,16.4
2/09/1978,19.2764,16.32096667,13.41756667,9.767666667,6.1932,3.275133333,16.4
3/09/1978,19.27613333,16.3208,13.42913333,9.764033333,6.207233333,3.273566667,16.4
4/09/1978,19.27526667,16.32033333,13.44073333,9.7612,6.222,3.272233333,16.4
5/09/1978,19.2743,16.3203,13.45323333,9.759133333,6.237366667,3.272033333,16.4
6/09/1978,19.27213333,16.32003333,13.46553333,9.757133333,6.2532,3.271666667,16.4
7/09/1978,19.26966667,16.31906667,13.47783333,9.754866667,6.270133333,3.271133333,16.4
8/09/1978,19.27006667,16.31923333,13.49146667,9.751633333,6.288666667,3.271233333,16.4
9/09/1978,19.27066667,16.3203,13.50673333,9.748666667,6.308666667,3.271933333,16.4
10/09/1978,19.27123333,16.32096667,13.5222,9.747266667,6.329433333,3.273033333,16.4
11/09/1978,19.27236667,16.32286667,13.53706667,9.7468,6.350866667,3.274933333,16.4
12/09/1978,19.27333333,16.32576667,13.55216667,9.7486,6.372566667,3.277566667,16.4
13/09/1978,19.27536667,16.32743333,13.5665,9.750733333,6.3932,3.279266667,16.4
14/09/1978,19.2777,16.32846667,13.5806,9.752966667,6.413566667,3.281,16.4
15/09/1978,19.27946667,16.32966667,13.59463333,9.753366667,6.435066667,3.284333333,16.4
16/09/1978,19.28256667,16.3316,13.60796667,9.752066667,6.456533333,3.288566667,16.4
17/09/1978,19.28636667,16.3337,13.62226667,9.750166667,6.478633333,3.293933333,16.4
18/09/1978,19.28986667,16.3365,13.63693333,9.7486,6.501,3.3001,16.4
19/09/1978,19.2939,16.3401,13.65153333,9.747533333,6.5225,3.307033333,16.4
20/09/1978,19.2981,16.34376667,13.66576667,9.7462,6.544466667,3.313966667,16.4
21/09/1978,19.30193333,16.34763333,13.6794,9.7439,6.567833333,3.3209,16.4
22/09/1978,19.30596667,16.35223333,13.69273333,9.742366667,6.591833333,3.3286,16.4
23/09/1978,19.30933333,16.3569,13.70593333,9.740666667,6.616066667,3.335733333,16.4
24/09/1978,19.31333333,16.3613,13.71843333,9.740566667,6.639933333,3.343233333,16.4
25/09/1978,19.31623333,16.3648,13.72976667,9.743133333,6.663466667,3.3517,16.4
26/09/1978,19.3181,16.36826667,13.7395,9.746433333,6.687366667,3.361033333,16.4
27/09/1978,19.31883333,16.37083333,13.7486,9.749766667,6.710866667,3.370533333,16.4
28/09/1978,19.31793333,16.37216667,13.75636667,9.7529,6.7334,3.379633333,16.4
29/09/1978,19.3156,16.37183333,13.76236667,9.755233333,6.754933333,3.388866667,16.4
30/09/1978,19.3128,16.37113333,13.76626667,9.7576,6.775466667,3.3978,16.4
1/10/1978,19.31056667,16.37126667,13.76883333,9.761133333,6.794466667,3.406266667,16.4
2/10/1978,19.30876667,16.37076667,13.76996667,9.764866667,6.8104,3.414533333,16.4
3/10/1978,19.30673333,16.36976667,13.76803333,9.7687,6.824533333,3.424366667,16.4
4/10/1978,19.30503333,16.36973333,13.7624,9.771933333,6.836966667,3.433,16.4
5/10/1978,19.3053,16.36996667,13.75363333,9.7747,6.8474,3.440866667,16.4
6/10/1978,19.30503333,16.36993333,13.74243333,9.777466667,6.854733333,3.447666667,16.4
7/10/1978,19.30456667,16.36963333,13.73193333,9.7798,6.8585,3.4529,16.4
8/10/1978,19.30353333,16.36916667,13.72123333,9.782866667,6.8564,3.4557,16.4
9/10/1978,19.3022,16.3684,13.71006667,9.784966667,6.847366667,3.456033333,16.4
10/10/1978,19.30093333,16.36826667,13.698,9.785366667,6.833833333,3.452666667,16.4
11/10/1978,19.29973333,16.36783333,13.68516667,9.7838,6.817466667,3.447,16.4
12/10/1978,19.2978,16.36653333,13.67156667,9.780133333,6.7991,3.443933333,16.4
13/10/1978,19.29593333,16.364,13.65783333,9.774766667,6.781033333,3.445266667,16.4
14/10/1978,19.29423333,16.36113333,13.6439,9.77,6.762833333,3.4472,16.4
15/10/1978,19.29126667,16.3574,13.63023333,9.7671,6.743833333,3.448833333,16.4
16/10/1978,19.28793333,16.3533,13.6165,9.7675,6.7246,3.450033333,16.4
17/10/1978,19.28433333,16.35003333,13.60266667,9.768466667,6.705566667,3.450033333,16.4
18/10/1978,19.2799,16.3474,13.5892,9.7694,6.6867,3.4472,16.4
19/10/1978,19.27583333,16.34483333,13.57576667,9.769966667,6.668566667,3.443766667,16.4
20/10/1978,19.2719,16.3417,13.56303333,9.770266667,6.651266667,3.439633333,16.4
21/10/1978,19.268,16.33853333,13.55063333,9.771433333,6.6332,3.4347,16.4
22/10/1978,19.26346667,16.33383333,13.53933333,9.772433333,6.614466667,3.429633333,16.4
23/10/1978,19.25923333,16.32953333,13.5287,9.7735,6.5953,3.424266667,16.4
24/10/1978,19.25576667,16.32556667,13.5185,9.7748,6.5766,3.418433333,16.4
25/10/1978,19.25333333,16.32173333,13.50886667,9.775733333,6.557866667,3.411833333,16.4
26/10/1978,19.25133333,16.3177,13.49963333,9.775066667,6.539033333,3.4053,16.4
27/10/1978,19.25083333,16.3148,13.49116667,9.7738,6.521,3.399,16.4
28/10/1978,19.2518,16.31293333,13.48406667,9.772666667,6.504533333,3.3919,16.4
29/10/1978,19.25446667,16.31206667,13.47873333,9.772266667,6.489666667,3.385266667,16.4
30/10/1978,19.258,16.31193333,13.4757,9.771933333,6.4759,3.379,16.4
31/10/1978,19.26216667,16.31173333,13.4751,9.771733333,6.4625,3.372733333,16.4
1/11/1978,19.2653,16.31216667,13.47746667,9.771633333,6.450266667,3.365666667,16.4
2/11/1978,19.26966667,16.31306667,13.48313333,9.770166667,6.439133333,3.3593,16.4
3/11/1978,19.27403333,16.31383333,13.49283333,9.768733333,6.4293,3.353333333,16.4
4/11/1978,19.27656667,16.3147,13.50596667,9.766633333,6.4212,3.347566667,16.4
5/11/1978,19.28016667,16.3152,13.522,9.762933333,6.416033333,3.341766667,16.4
6/11/1978,19.2842,16.316,13.53816667,9.7598,6.413733333,3.3371,16.4
7/11/1978,19.2885,16.3166,13.55486667,9.757833333,6.417266667,3.334466667,16.4
8/11/1978,19.2929,16.31786667,13.5719,9.756766667,6.427,3.3346,16.4
9/11/1978,19.29746667,16.3192,13.5892,9.757366667,6.440733333,3.338,16.4
10/11/1978,19.30193333,16.32046667,13.60686667,9.759833333,6.457,3.3438,16.4
11/11/1978,19.30696667,16.3219,13.62583333,9.763733333,6.476133333,3.3476,16.4
12/11/1978,19.31223333,16.32473333,13.64516667,9.7687,6.495933333,3.347666667,16.4
13/11/1978,19.31766667,16.32806667,13.66443333,9.7729,6.516366667,3.347633333,16.4
14/11/1978,19.32433333,16.33256667,13.6835,9.777266667,6.5375,3.347633333,16.4
15/11/1978,19.33026667,16.33693333,13.70276667,9.780633333,6.559233333,3.3477,16.4
16/11/1978,19.3359,16.3412,13.7217,9.783666667,6.580366667,3.348766667,16.4
17/11/1978,19.34226667,16.34513333,13.7404,9.786533333,6.6015,3.3529,16.4
18/11/1978,19.34763333,16.34876667,13.7588,9.7889,6.621633333,3.3574,16.4
19/11/1978,19.3513,16.352,13.77636667,9.791233333,6.641066667,3.361766667,16.4
20/11/1978,19.35416667,16.3549,13.794,9.793633333,6.661866667,3.3676,16.4
21/11/1978,19.35583333,16.35836667,13.81013333,9.796366667,6.683766667,3.374633333,16.4
22/11/1978,19.3556,16.36113333,13.82453333,9.799433333,6.705633333,3.3823,16.4
23/11/1978,19.35363333,16.36283333,13.8368,9.802633333,6.727066667,3.3904,16.4
24/11/1978,19.35173333,16.36466667,13.84646667,9.805733333,6.748566667,3.399033333,16.4
25/11/1978,19.35183333,16.3676,13.85326667,9.810466667,6.769333333,3.4075,16.4
26/11/1978,19.34986667,16.3684,13.8563,9.8163,6.788433333,3.415433333,16.4
27/11/1978,19.34823333,16.369,13.85456667,9.823266667,6.804566667,3.4237,16.4
28/11/1978,19.34743333,16.37043333,13.8477,9.830533333,6.818033333,3.430666667,16.4
29/11/1978,19.34856667,16.37126667,13.8363,9.837466667,6.827666667,3.436633333,16.4
30/11/1978,19.34843333,16.3712,13.8217,9.844033333,6.8324,3.441033333,16.4
1/12/1978,19.34753333,16.3705,13.80553333,9.850133333,6.831133333,3.444933333,16.4
2/12/1978,19.3476,16.36963333,13.78706667,9.8562,6.822033333,3.447533333,16.4
3/12/1978,19.3473,16.36916667,13.7682,9.861033333,6.811033333,3.447733333,16.4
4/12/1978,19.3469,16.36863333,13.74856667,9.864866667,6.796566667,3.449533333,16.4
5/12/1978,19.34626667,16.36853333,13.72846667,9.868466667,6.779733333,3.450966667,16.4
6/12/1978,19.3456,16.3683,13.7077,9.8708,6.764533333,3.454933333,16.4
7/12/1978,19.34486667,16.36806667,13.68633333,9.873133333,6.7482,3.4598,16.4
8/12/1978,19.34376667,16.36706667,13.6647,9.874566667,6.731166667,3.464366667,16.4
9/12/1978,19.3421,16.36576667,13.64303333,9.8802,6.7138,3.468233333,16.4
10/12/1978,19.34006667,16.3645,13.6213,9.8851,6.695833333,3.4711,16.4
11/12/1978,19.33756667,16.36333333,13.59903333,9.8891,6.676433333,3.473,16.4
12/12/1978,19.33396667,16.36166667,13.57563333,9.8925,6.655966667,3.473833333,16.4
13/12/1978,19.3286,16.35936667,13.55156667,9.894666667,6.634566667,3.473533333,16.4
14/12/1978,19.32183333,16.356,13.52683333,9.895566667,6.612366667,3.4728,16.4
15/12/1978,19.3163,16.353,13.50173333,9.895633333,6.588866667,3.471566667,16.4
16/12/1978,19.31066667,16.34896667,13.47726667,9.8955,6.5645,3.469533333,16.4
17/12/1978,19.30513333,16.34436667,13.4525,9.8951,6.540633333,3.468066667,16.4
18/12/1978,19.30033333,16.33983333,13.4272,9.895366667,6.5163,3.4663,16.4
19/12/1978,19.29656667,16.33566667,13.4016,9.895633333,6.4914,3.464133333,16.4
20/12/1978,19.29323333,16.33156667,13.37503333,9.895533333,6.465233333,3.462033333,16.4
21/12/1978,19.29153333,16.32933333,13.3485,9.894966667,6.437933333,3.458366667,16.4
22/12/1978,19.29156667,16.32716667,13.32256667,9.894333333,6.410233333,3.4539,16.4
23/12/1978,19.2926,16.32566667,13.29783333,9.892666667,6.3822,3.448833333,16.4
24/12/1978,19.29376667,16.3248,13.27616667,9.890566667,6.353833333,3.4444,16.4
25/12/1978,19.29383333,16.32403333,13.25756667,9.8877,6.325266667,3.439933333,16.4
26/12/1978,19.29593333,16.32536667,13.24213333,9.883733333,6.297233333,3.435033333,16.4
27/12/1978,19.29813333,16.32743333,13.23076667,9.8793,6.270633333,3.430466667,16.4
28/12/1978,19.29926667,16.32883333,13.22386667,9.874266667,6.245033333,3.426033333,16.4
29/12/1978,19.29826667,16.33023333,13.2209,9.868966667,6.220933333,3.420433333,16.4
30/12/1978,19.2978,16.33196667,13.22073333,9.8635,6.201533333,3.416066667,16.4
31/12/1978,19.29773333,16.334,13.2215,9.857933333,6.188,3.413333333,16.4
1/01/1979,19.2951,16.33593333,13.22386667,9.8541,6.181733333,3.4119,16.4
2/01/1979,19.2915,16.33603333,13.22576667,9.852066667,6.177233333,3.413333333,16.4
3/01/1979,19.28823333,16.33463333,13.22653333,9.851966667,6.176466667,3.4134,16.4
4/01/1979,19.28636667,16.3336,13.22533333,9.853733333,6.177366667,3.414566667,16.4
5/01/1979,19.284,16.33246667,13.22486667,9.856266667,6.1759,3.412933333,16.4
6/01/1979,19.2802,16.33083333,13.22443333,9.858,6.172966667,3.409333333,16.4
7/01/1979,19.27656667,16.3291,13.22456667,9.8605,6.169666667,3.406266667,16.4
8/01/1979,19.273,16.32706667,13.22416667,9.8585,6.166466667,3.403466667,16.4
9/01/1979,19.26933333,16.32483333,13.22333333,9.857,6.1636,3.4014,16.4
10/01/1979,19.2677,16.3228,13.22316667,9.856633333,6.1605,3.399666667,16.4
11/01/1979,19.26613333,16.321,13.2237,9.8565,6.158166667,3.398966667,16.4
12/01/1979,19.265,16.32,13.22403333,9.855766667,6.1562,3.398466667,16.4
13/01/1979,19.26453333,16.31923333,13.22443333,9.854466667,6.154433333,3.397466667,16.4
14/01/1979,19.2639,16.31846667,13.22473333,9.853066667,6.152633333,3.396166667,16.4
15/01/1979,19.26323333,16.31833333,13.22386667,9.851433333,6.151433333,3.394366667,16.4
16/01/1979,19.26243333,16.31833333,13.22326667,9.8499,6.149866667,3.390866667,16.4
17/01/1979,19.26146667,16.31973333,13.22433333,9.8488,6.148766667,3.387333333,16.4
18/01/1979,19.2618,16.322,13.22646667,9.847433333,6.1486,3.384033333,16.4
19/01/1979,19.2626,16.32403333,13.2294,9.845866667,6.1483,3.379966667,16.4
20/01/1979,19.26263333,16.32486667,13.23246667,9.844566667,6.148166667,3.3767,16.4
21/01/1979,19.26116667,16.32556667,13.23563333,9.843733333,6.148766667,3.3741,16.4
22/01/1979,19.25946667,16.32486667,13.2379,9.843733333,6.1493,3.371733333,16.4
23/01/1979,19.2607,16.3223,13.23806667,9.8441,6.149233333,3.3682,16.4
24/01/1979,19.262,16.31936667,13.23683333,9.845,6.1485,3.364466667,16.4
25/01/1979,19.26353333,16.31693333,13.2355,9.8466,6.147033333,3.360433333,16.4
26/01/1979,19.26206667,16.3154,13.23423333,9.847133333,6.144766667,3.356133333,16.4
27/01/1979,19.2592,16.31306667,13.2333,9.847833333,6.143133333,3.3524,16.4
