Date,b-sairrsw.70,b-sacount.70,b-srstock.224,b-mamanad.224,b-mbonknt.224,Eastern Mount Lofty Range
16/10/1990,1514,95,1,180,62,186
17/10/1990,1514,95,1,180,62,194
18/10/1990,1514,95,1,180,62,186
19/10/1990,1514,95,1,180,62,184
20/10/1990,1514,95,1,180,62,207
21/10/1990,1514,95,1,180,62,273
22/10/1990,1514,95,1,180,62,346
23/10/1990,1514,95,1,180,62,399
24/10/1990,1514,95,1,180,62,407
25/10/1990,1514,95,1,180,62,390
26/10/1990,1514,95,1,180,62,364
27/10/1990,1514,95,1,180,62,326
28/10/1990,1514,95,1,180,62,289
29/10/1990,1514,95,1,180,62,257
30/10/1990,1514,95,1,180,62,230
31/10/1990,1514,95,1,180,62,207
1/11/1990,1980,113,10,177,180,197
2/11/1990,1980,113,10,177,180,187
3/11/1990,1980,113,10,177,180,175
4/11/1990,1980,113,10,177,180,163
5/11/1990,1980,113,10,177,180,148
6/11/1990,1980,113,10,177,180,135
7/11/1990,1980,113,10,177,180,125
8/11/1990,1980,113,10,177,180,116
9/11/1990,1980,113,10,177,180,110
10/11/1990,1980,113,10,177,180,104
11/11/1990,1980,113,10,177,180,100
12/11/1990,1980,113,10,177,180,94
13/11/1990,1980,113,10,177,180,90
14/11/1990,1980,113,10,177,180,87
15/11/1990,1980,113,10,177,180,85
16/11/1990,1980,113,10,177,180,84
17/11/1990,1980,113,10,177,180,82
18/11/1990,1980,113,10,177,180,81
19/11/1990,1980,113,10,177,180,79
20/11/1990,1980,113,10,177,180,77
21/11/1990,1980,113,10,177,180,75
22/11/1990,1980,113,10,177,180,74
23/11/1990,1980,113,10,177,180,73
24/11/1990,1980,113,10,177,180,72
25/11/1990,1980,113,10,177,180,71
26/11/1990,1980,113,10,177,180,70
27/11/1990,1980,113,10,177,180,68
28/11/1990,1980,113,10,177,180,67
29/11/1990,1980,113,10,177,180,66
30/11/1990,1980,113,10,177,180,64
1/12/1990,2286,127,17,229,268,63
2/12/1990,2286,127,17,229,268,62
3/12/1990,2286,127,17,229,268,61
4/12/1990,2286,127,17,229,268,60
5/12/1990,2286,127,17,229,268,59
6/12/1990,2286,127,17,229,268,65
7/12/1990,2286,127,17,229,268,68
8/12/1990,2286,127,17,229,268,68
9/12/1990,2286,127,17,229,268,66
10/12/1990,2286,127,17,229,268,107
11/12/1990,2286,127,17,229,268,123
12/12/1990,2286,127,17,229,268,123
13/12/1990,2286,127,17,229,268,119
14/12/1990,2286,127,17,229,268,117
15/12/1990,2286,127,17,229,268,115
16/12/1990,2286,127,17,229,268,111
17/12/1990,2286,127,17,229,268,107
18/12/1990,2286,127,17,229,268,102
19/12/1990,2286,127,17,229,268,96
20/12/1990,2286,127,17,229,268,91
21/12/1990,2286,127,17,229,268,85
22/12/1990,2286,127,17,229,268,80
23/12/1990,2286,127,17,229,268,75
24/12/1990,2286,127,17,229,268,71
25/12/1990,2286,127,17,229,268,68
26/12/1990,2286,127,17,229,268,64
27/12/1990,2286,127,17,229,268,60
28/12/1990,2286,127,17,229,268,57
29/12/1990,2286,127,17,229,268,55
30/12/1990,2286,127,17,229,268,52
31/12/1990,2286,127,17,229,268,50
1/01/1991,2228,138,22,207,253,48
2/01/1991,2228,138,22,207,253,46
3/01/1991,2228,138,22,207,253,44
4/01/1991,2228,138,22,207,253,43
5/01/1991,2228,138,22,207,253,46
6/01/1991,2228,138,22,207,253,47
7/01/1991,2228,138,22,207,253,47
8/01/1991,2228,138,22,207,253,45
9/01/1991,2228,138,22,207,253,43
10/01/1991,2228,138,22,207,253,41
11/01/1991,2228,138,22,207,253,39
12/01/1991,2228,138,22,207,253,38
13/01/1991,2228,138,22,207,253,37
14/01/1991,2228,138,22,207,253,36
15/01/1991,2228,138,22,207,253,35
16/01/1991,2228,138,22,207,253,34
17/01/1991,2228,138,22,207,253,34
18/01/1991,2228,138,22,207,253,34
19/01/1991,2228,138,22,207,253,34
20/01/1991,2228,138,22,207,253,33
21/01/1991,2228,138,22,207,253,33
22/01/1991,2228,138,22,207,253,33
23/01/1991,2228,138,22,207,253,32
24/01/1991,2228,138,22,207,253,32
25/01/1991,2228,138,22,207,253,33
26/01/1991,2228,138,22,207,253,33
27/01/1991,2228,138,22,207,253,33
28/01/1991,2228,138,22,207,253,32
29/01/1991,2228,138,22,207,253,31
30/01/1991,2228,138,22,207,253,31
31/01/1991,2228,138,22,207,253,30
1/02/1991,2242,154,31,193,202,29
2/02/1991,2242,154,31,193,202,29
3/02/1991,2242,154,31,193,202,28
4/02/1991,2242,154,31,193,202,28
5/02/1991,2242,154,31,193,202,28
6/02/1991,2242,154,31,193,202,28
7/02/1991,2242,154,31,193,202,28
8/02/1991,2242,154,31,193,202,28
9/02/1991,2242,154,31,193,202,28
10/02/1991,2242,154,31,193,202,27
11/02/1991,2242,154,31,193,202,27
12/02/1991,2242,154,31,193,202,27
13/02/1991,2242,154,31,193,202,26
14/02/1991,2242,154,31,193,202,26
15/02/1991,2242,154,31,193,202,26
16/02/1991,2242,154,31,193,202,26
17/02/1991,2242,154,31,193,202,25
18/02/1991,2242,154,31,193,202,25
19/02/1991,2242,154,31,193,202,24
20/02/1991,2242,154,31,193,202,24
21/02/1991,2242,154,31,193,202,24
22/02/1991,2242,154,31,193,202,24
23/02/1991,2242,154,31,193,202,24
24/02/1991,2242,154,31,193,202,23
25/02/1991,2242,154,31,193,202,23
26/02/1991,2242,154,31,193,202,23
27/02/1991,2242,154,31,193,202,22
28/02/1991,2242,154,31,193,202,22
1/03/1991,1761,133,22,218,163,22
2/03/1991,1761,133,22,218,163,23
3/03/1991,1761,133,22,218,163,24
4/03/1991,1761,133,22,218,163,24
5/03/1991,1761,133,22,218,163,24
6/03/1991,1761,133,22,218,163,24
7/03/1991,1761,133,22,218,163,24
8/03/1991,1761,133,22,218,163,24
9/03/1991,1761,133,22,218,163,24
10/03/1991,1761,133,22,218,163,24
11/03/1991,1761,133,22,218,163,24
12/03/1991,1761,133,22,218,163,24
13/03/1991,1761,133,22,218,163,24
14/03/1991,1761,133,22,218,163,24
15/03/1991,1761,133,22,218,163,24
16/03/1991,1761,133,22,218,163,24
17/03/1991,1761,133,22,218,163,24
18/03/1991,1761,133,22,218,163,24
19/03/1991,1761,133,22,218,163,24
20/03/1991,1761,133,22,218,163,24
21/03/1991,1761,133,22,218,163,24
22/03/1991,1761,133,22,218,163,24
23/03/1991,1761,133,22,218,163,24
24/03/1991,1761,133,22,218,163,23
25/03/1991,1761,133,22,218,163,23
26/03/1991,1761,133,22,218,163,24
27/03/1991,1761,133,22,218,163,25
28/03/1991,1761,133,22,218,163,25
29/03/1991,1761,133,22,218,163,25
30/03/1991,1761,133,22,218,163,24
31/03/1991,1761,133,22,218,163,25
1/04/1991,1265,97,2,147,19,26
2/04/1991,1265,97,2,147,19,27
3/04/1991,1265,97,2,147,19,27
4/04/1991,1265,97,2,147,19,27
5/04/1991,1265,97,2,147,19,26
6/04/1991,1265,97,2,147,19,26
7/04/1991,1265,97,2,147,19,25
8/04/1991,1265,97,2,147,19,25
9/04/1991,1265,97,2,147,19,24
10/04/1991,1265,97,2,147,19,24
11/04/1991,1265,97,2,147,19,23
12/04/1991,1265,97,2,147,19,23
13/04/1991,1265,97,2,147,19,23
14/04/1991,1265,97,2,147,19,26
15/04/1991,1265,97,2,147,19,28
16/04/1991,1265,97,2,147,19,28
17/04/1991,1265,97,2,147,19,28
18/04/1991,1265,97,2,147,19,27
19/04/1991,1265,97,2,147,19,26
20/04/1991,1265,97,2,147,19,25
21/04/1991,1265,97,2,147,19,24
22/04/1991,1265,97,2,147,19,23
23/04/1991,1265,97,2,147,19,23
24/04/1991,1265,97,2,147,19,23
25/04/1991,1265,97,2,147,19,30
26/04/1991,1265,97,2,147,19,34
27/04/1991,1265,97,2,147,19,34
28/04/1991,1265,97,2,147,19,32
29/04/1991,1265,97,2,147,19,30
30/04/1991,1265,97,2,147,19,28
1/05/1991,851,81,0,87,11,27
2/05/1991,851,81,0,87,11,27
3/05/1991,851,81,0,87,11,27
4/05/1991,851,81,0,87,11,27
5/05/1991,851,81,0,87,11,27
6/05/1991,851,81,0,87,11,26
7/05/1991,851,81,0,87,11,26
8/05/1991,851,81,0,87,11,26
9/05/1991,851,81,0,87,11,26
10/05/1991,851,81,0,87,11,27
11/05/1991,851,81,0,87,11,26
12/05/1991,851,81,0,87,11,26
13/05/1991,851,81,0,87,11,26
14/05/1991,851,81,0,87,11,25
15/05/1991,851,81,0,87,11,25
16/05/1991,851,81,0,87,11,25
17/05/1991,851,81,0,87,11,24
18/05/1991,851,81,0,87,11,24
19/05/1991,851,81,0,87,11,23
20/05/1991,851,81,0,87,11,23
21/05/1991,851,81,0,87,11,23
22/05/1991,851,81,0,87,11,22
23/05/1991,851,81,0,87,11,22
24/05/1991,851,81,0,87,11,22
25/05/1991,851,81,0,87,11,23
26/05/1991,851,81,0,87,11,24
27/05/1991,851,81,0,87,11,25
28/05/1991,851,81,0,87,11,24
29/05/1991,851,81,0,87,11,24
30/05/1991,851,81,0,87,11,23
31/05/1991,851,81,0,87,11,22
1/06/1991,371,61,1,46,84,22
2/06/1991,371,61,1,46,84,32
3/06/1991,371,61,1,46,84,44
4/06/1991,371,61,1,46,84,49
5/06/1991,371,61,1,46,84,46
6/06/1991,371,61,1,46,84,49
7/06/1991,371,61,1,46,84,47
8/06/1991,371,61,1,46,84,47
9/06/1991,371,61,1,46,84,60
10/06/1991,371,61,1,46,84,83
11/06/1991,371,61,1,46,84,83
12/06/1991,371,61,1,46,84,80
13/06/1991,371,61,1,46,84,74
14/06/1991,371,61,1,46,84,68
15/06/1991,371,61,1,46,84,71
16/06/1991,371,61,1,46,84,72
17/06/1991,371,61,1,46,84,69
18/06/1991,371,61,1,46,84,67
19/06/1991,371,61,1,46,84,64
20/06/1991,371,61,1,46,84,60
21/06/1991,371,61,1,46,84,87
22/06/1991,371,61,1,46,84,98
23/06/1991,371,61,1,46,84,93
24/06/1991,371,61,1,46,84,86
25/06/1991,371,61,1,46,84,78
26/06/1991,371,61,1,46,84,81
27/06/1991,371,61,1,46,84,79
28/06/1991,371,61,1,46,84,73
29/06/1991,371,61,1,46,84,70
30/06/1991,371,61,1,46,84,104
1/07/1991,305,55,19,123,112,126
2/07/1991,305,55,19,123,112,132
3/07/1991,305,55,19,123,112,129
4/07/1991,305,55,19,123,112,121
5/07/1991,305,55,19,123,112,182
6/07/1991,305,55,19,123,112,200
7/07/1991,305,55,19,123,112,202
8/07/1991,305,55,19,123,112,251
9/07/1991,305,55,19,123,112,463
10/07/1991,305,55,19,123,112,624
11/07/1991,305,55,19,123,112,657
12/07/1991,305,55,19,123,112,630
13/07/1991,305,55,19,123,112,570
14/07/1991,305,55,19,123,112,495
15/07/1991,305,55,19,123,112,430
16/07/1991,305,55,19,123,112,369
17/07/1991,305,55,19,123,112,313
18/07/1991,305,55,19,123,112,265
19/07/1991,305,55,19,123,112,226
20/07/1991,305,55,19,123,112,193
21/07/1991,305,55,19,123,112,166
22/07/1991,305,55,19,123,112,147
23/07/1991,305,55,19,123,112,132
24/07/1991,305,55,19,123,112,122
25/07/1991,305,55,19,123,112,114
26/07/1991,305,55,19,123,112,107
27/07/1991,305,55,19,123,112,102
28/07/1991,305,55,19,123,112,106
29/07/1991,305,55,19,123,112,108
30/07/1991,305,55,19,123,112,106
31/07/1991,305,55,19,123,112,106
1/08/1991,552,58,24,247,134,104
2/08/1991,552,58,24,247,134,103
3/08/1991,552,58,24,247,134,102
4/08/1991,552,58,24,247,134,99
5/08/1991,552,58,24,247,134,97
6/08/1991,552,58,24,247,134,97
7/08/1991,552,58,24,247,134,103
8/08/1991,552,58,24,247,134,181
9/08/1991,552,58,24,247,134,244
10/08/1991,552,58,24,247,134,296
11/08/1991,552,58,24,247,134,312
12/08/1991,552,58,24,247,134,307
13/08/1991,552,58,24,247,134,288
14/08/1991,552,58,24,247,134,262
15/08/1991,552,58,24,247,134,256
16/08/1991,552,58,24,247,134,249
17/08/1991,552,58,24,247,134,230
18/08/1991,552,58,24,247,134,209
19/08/1991,552,58,24,247,134,183
20/08/1991,552,58,24,247,134,160
21/08/1991,552,58,24,247,134,315
22/08/1991,552,58,24,247,134,470
23/08/1991,552,58,24,247,134,1115
24/08/1991,552,58,24,247,134,1435
25/08/1991,552,58,24,247,134,1483
26/08/1991,552,58,24,247,134,1333
27/08/1991,552,58,24,247,134,1157
28/08/1991,552,58,24,247,134,1169
29/08/1991,552,58,24,247,134,1308
30/08/1991,552,58,24,247,134,2509
31/08/1991,552,58,24,247,134,2703
1/09/1991,1164,79,1,155,85,2310
2/09/1991,1164,79,1,155,85,1817
3/09/1991,1164,79,1,155,85,1387
4/09/1991,1164,79,1,155,85,1052
5/09/1991,1164,79,1,155,85,803
6/09/1991,1164,79,1,155,85,617
7/09/1991,1164,79,1,155,85,487
8/09/1991,1164,79,1,155,85,391
9/09/1991,1164,79,1,155,85,322
10/09/1991,1164,79,1,155,85,703
11/09/1991,1164,79,1,155,85,1241
12/09/1991,1164,79,1,155,85,1395
13/09/1991,1164,79,1,155,85,1301
14/09/1991,1164,79,1,155,85,1100
15/09/1991,1164,79,1,155,85,1328
16/09/1991,1164,79,1,155,85,3368
17/09/1991,1164,79,1,155,85,4835
18/09/1991,1164,79,1,155,85,5567
19/09/1991,1164,79,1,155,85,4755
20/09/1991,1164,79,1,155,85,3659
21/09/1991,1164,79,1,155,85,2919
22/09/1991,1164,79,1,155,85,2319
23/09/1991,1164,79,1,155,85,1847
24/09/1991,1164,79,1,155,85,1468
25/09/1991,1164,79,1,155,85,1162
26/09/1991,1164,79,1,155,85,933
27/09/1991,1164,79,1,155,85,757
28/09/1991,1164,79,1,155,85,624
29/09/1991,1164,79,1,155,85,529
30/09/1991,1164,79,1,155,85,456
1/10/1991,1573,113,14,97,32,400
2/10/1991,1573,113,14,97,32,361
3/10/1991,1573,113,14,97,32,353
4/10/1991,1573,113,14,97,32,346
5/10/1991,1573,113,14,97,32,325
6/10/1991,1573,113,14,97,32,302
7/10/1991,1573,113,14,97,32,282
8/10/1991,1573,113,14,97,32,267
9/10/1991,1573,113,14,97,32,256
10/10/1991,1573,113,14,97,32,247
11/10/1991,1573,113,14,97,32,239
12/10/1991,1573,113,14,97,32,232
13/10/1991,1573,113,14,97,32,226
14/10/1991,1573,113,14,97,32,218
15/10/1991,1573,113,14,97,32,211
16/10/1991,1573,113,14,97,32,209
17/10/1991,1573,113,14,97,32,206
18/10/1991,1573,113,14,97,32,202
19/10/1991,1573,113,14,97,32,197
20/10/1991,1573,113,14,97,32,193
21/10/1991,1573,113,14,97,32,190
22/10/1991,1573,113,14,97,32,187
23/10/1991,1573,113,14,97,32,184
24/10/1991,1573,113,14,97,32,181
25/10/1991,1573,113,14,97,32,179
26/10/1991,1573,113,14,97,32,176
27/10/1991,1573,113,14,97,32,173
28/10/1991,1573,113,14,97,32,169
29/10/1991,1573,113,14,97,32,166
30/10/1991,1573,113,14,97,32,164
31/10/1991,1573,113,14,97,32,161
1/11/1991,1937,108,9,166,128,157
2/11/1991,1937,108,9,166,128,154
3/11/1991,1937,108,9,166,128,151
4/11/1991,1937,108,9,166,128,154
5/11/1991,1937,108,9,166,128,158
6/11/1991,1937,108,9,166,128,180
7/11/1991,1937,108,9,166,128,199
8/11/1991,1937,108,9,166,128,210
9/11/1991,1937,108,9,166,128,209
10/11/1991,1937,108,9,166,128,202
11/11/1991,1937,108,9,166,128,192
12/11/1991,1937,108,9,166,128,180
13/11/1991,1937,108,9,166,128,167
14/11/1991,1937,108,9,166,128,156
15/11/1991,1937,108,9,166,128,147
16/11/1991,1937,108,9,166,128,139
17/11/1991,1937,108,9,166,128,131
18/11/1991,1937,108,9,166,128,124
19/11/1991,1937,108,9,166,128,119
20/11/1991,1937,108,9,166,128,115
21/11/1991,1937,108,9,166,128,111
22/11/1991,1937,108,9,166,128,108
23/11/1991,1937,108,9,166,128,105
24/11/1991,1937,108,9,166,128,100
25/11/1991,1937,108,9,166,128,97
26/11/1991,1937,108,9,166,128,95
27/11/1991,1937,108,9,166,128,93
28/11/1991,1937,108,9,166,128,92
29/11/1991,1937,108,9,166,128,91
30/11/1991,1937,108,9,166,128,89
1/12/1991,2212,142,14,209,158,87
2/12/1991,2212,142,14,209,158,85
3/12/1991,2212,142,14,209,158,83
4/12/1991,2212,142,14,209,158,81
5/12/1991,2212,142,14,209,158,80
6/12/1991,2212,142,14,209,158,79
7/12/1991,2212,142,14,209,158,77
8/12/1991,2212,142,14,209,158,76
9/12/1991,2212,142,14,209,158,74
10/12/1991,2212,142,14,209,158,72
11/12/1991,2212,142,14,209,158,71
12/12/1991,2212,142,14,209,158,70
13/12/1991,2212,142,14,209,158,68
14/12/1991,2212,142,14,209,158,68
15/12/1991,2212,142,14,209,158,67
16/12/1991,2212,142,14,209,158,66
17/12/1991,2212,142,14,209,158,65
18/12/1991,2212,142,14,209,158,66
19/12/1991,2212,142,14,209,158,66
20/12/1991,2212,142,14,209,158,66
21/12/1991,2212,142,14,209,158,66
22/12/1991,2212,142,14,209,158,65
23/12/1991,2212,142,14,209,158,63
24/12/1991,2212,142,14,209,158,61
25/12/1991,2212,142,14,209,158,59
26/12/1991,2212,142,14,209,158,58
27/12/1991,2212,142,14,209,158,57
28/12/1991,2212,142,14,209,158,56
29/12/1991,2212,142,14,209,158,55
30/12/1991,2212,142,14,209,158,54
31/12/1991,2212,142,14,209,158,54
1/01/1992,2311,147,20,213,143,53
2/01/1992,2311,147,20,213,143,51
3/01/1992,2311,147,20,213,143,50
4/01/1992,2311,147,20,213,143,49
5/01/1992,2311,147,20,213,143,49
6/01/1992,2311,147,20,213,143,48
7/01/1992,2311,147,20,213,143,47
8/01/1992,2311,147,20,213,143,46
9/01/1992,2311,147,20,213,143,47
10/01/1992,2311,147,20,213,143,46
11/01/1992,2311,147,20,213,143,46
12/01/1992,2311,147,20,213,143,45
13/01/1992,2311,147,20,213,143,44
14/01/1992,2311,147,20,213,143,43
15/01/1992,2311,147,20,213,143,42
16/01/1992,2311,147,20,213,143,41
17/01/1992,2311,147,20,213,143,40
18/01/1992,2311,147,20,213,143,39
19/01/1992,2311,147,20,213,143,38
20/01/1992,2311,147,20,213,143,37
21/01/1992,2311,147,20,213,143,37
22/01/1992,2311,147,20,213,143,36
23/01/1992,2311,147,20,213,143,36
24/01/1992,2311,147,20,213,143,36
25/01/1992,2311,147,20,213,143,35
26/01/1992,2311,147,20,213,143,35
27/01/1992,2311,147,20,213,143,34
28/01/1992,2311,147,20,213,143,34
29/01/1992,2311,147,20,213,143,33
30/01/1992,2311,147,20,213,143,33
31/01/1992,2311,147,20,213,143,32
1/02/1992,2055,141,18,211,120,31
2/02/1992,2055,141,18,211,120,31
3/02/1992,2055,141,18,211,120,31
4/02/1992,2055,141,18,211,120,32
5/02/1992,2055,141,18,211,120,33
6/02/1992,2055,141,18,211,120,33
7/02/1992,2055,141,18,211,120,33
8/02/1992,2055,141,18,211,120,32
9/02/1992,2055,141,18,211,120,31
10/02/1992,2055,141,18,211,120,30
11/02/1992,2055,141,18,211,120,29
12/02/1992,2055,141,18,211,120,29
13/02/1992,2055,141,18,211,120,29
14/02/1992,2055,141,18,211,120,28
15/02/1992,2055,141,18,211,120,28
16/02/1992,2055,141,18,211,120,27
17/02/1992,2055,141,18,211,120,26
18/02/1992,2055,141,18,211,120,26
19/02/1992,2055,141,18,211,120,25
20/02/1992,2055,141,18,211,120,25
21/02/1992,2055,141,18,211,120,25
22/02/1992,2055,141,18,211,120,25
23/02/1992,2055,141,18,211,120,25
24/02/1992,2055,141,18,211,120,25
25/02/1992,2055,141,18,211,120,24
26/02/1992,2055,141,18,211,120,24
27/02/1992,2055,141,18,211,120,24
28/02/1992,2055,141,18,211,120,23
29/02/1992,2055,141,18,211,120,23
1/03/1992,1547,103,6,97,14,41
2/03/1992,1547,103,6,97,14,66
3/03/1992,1547,103,6,97,14,81
4/03/1992,1547,103,6,97,14,77
5/03/1992,1547,103,6,97,14,68
6/03/1992,1547,103,6,97,14,58
7/03/1992,1547,103,6,97,14,49
8/03/1992,1547,103,6,97,14,43
9/03/1992,1547,103,6,97,14,38
10/03/1992,1547,103,6,97,14,36
11/03/1992,1547,103,6,97,14,34
12/03/1992,1547,103,6,97,14,33
13/03/1992,1547,103,6,97,14,32
14/03/1992,1547,103,6,97,14,32
15/03/1992,1547,103,6,97,14,34
16/03/1992,1547,103,6,97,14,36
17/03/1992,1547,103,6,97,14,36
18/03/1992,1547,103,6,97,14,36
19/03/1992,1547,103,6,97,14,34
20/03/1992,1547,103,6,97,14,33
21/03/1992,1547,103,6,97,14,32
22/03/1992,1547,103,6,97,14,30
23/03/1992,1547,103,6,97,14,29
24/03/1992,1547,103,6,97,14,29
25/03/1992,1547,103,6,97,14,28
26/03/1992,1547,103,6,97,14,27
27/03/1992,1547,103,6,97,14,30
28/03/1992,1547,103,6,97,14,31
29/03/1992,1547,103,6,97,14,31
30/03/1992,1547,103,6,97,14,30
31/03/1992,1547,103,6,97,14,29
1/04/1992,978,80,0,54,15,28
2/04/1992,978,80,0,54,15,27
3/04/1992,978,80,0,54,15,27
4/04/1992,978,80,0,54,15,27
5/04/1992,978,80,0,54,15,29
6/04/1992,978,80,0,54,15,85
7/04/1992,978,80,0,54,15,100
8/04/1992,978,80,0,54,15,90
9/04/1992,978,80,0,54,15,73
10/04/1992,978,80,0,54,15,59
11/04/1992,978,80,0,54,15,49
12/04/1992,978,80,0,54,15,43
13/04/1992,978,80,0,54,15,40
14/04/1992,978,80,0,54,15,38
15/04/1992,978,80,0,54,15,40
16/04/1992,978,80,0,54,15,45
17/04/1992,978,80,0,54,15,47
18/04/1992,978,80,0,54,15,46
19/04/1992,978,80,0,54,15,43
20/04/1992,978,80,0,54,15,50
21/04/1992,978,80,0,54,15,53
22/04/1992,978,80,0,54,15,51
23/04/1992,978,80,0,54,15,47
24/04/1992,978,80,0,54,15,43
25/04/1992,978,80,0,54,15,39
26/04/1992,978,80,0,54,15,37
27/04/1992,978,80,0,54,15,43
28/04/1992,978,80,0,54,15,46
29/04/1992,978,80,0,54,15,46
30/04/1992,978,80,0,54,15,43
1/05/1992,523,50,0,18,11,39
2/05/1992,523,50,0,18,11,37
3/05/1992,523,50,0,18,11,41
4/05/1992,523,50,0,18,11,44
5/05/1992,523,50,0,18,11,44
6/05/1992,523,50,0,18,11,41
7/05/1992,523,50,0,18,11,38
8/05/1992,523,50,0,18,11,49
9/05/1992,523,50,0,18,11,55
10/05/1992,523,50,0,18,11,53
11/05/1992,523,50,0,18,11,49
12/05/1992,523,50,0,18,11,63
13/05/1992,523,50,0,18,11,68
14/05/1992,523,50,0,18,11,82
15/05/1992,523,50,0,18,11,79
16/05/1992,523,50,0,18,11,79
17/05/1992,523,50,0,18,11,73
18/05/1992,523,50,0,18,11,67
19/05/1992,523,50,0,18,11,64
20/05/1992,523,50,0,18,11,67
21/05/1992,523,50,0,18,11,67
22/05/1992,523,50,0,18,11,65
23/05/1992,523,50,0,18,11,62
24/05/1992,523,50,0,18,11,60
25/05/1992,523,50,0,18,11,57
26/05/1992,523,50,0,18,11,57
27/05/1992,523,50,0,18,11,56
28/05/1992,523,50,0,18,11,54
29/05/1992,523,50,0,18,11,52
30/05/1992,523,50,0,18,11,51
31/05/1992,523,50,0,18,11,48
1/06/1992,376,60,0,2,11,47
2/06/1992,376,60,0,2,11,57
3/06/1992,376,60,0,2,11,62
4/06/1992,376,60,0,2,11,72
5/06/1992,376,60,0,2,11,95
6/06/1992,376,60,0,2,11,104
7/06/1992,376,60,0,2,11,99
8/06/1992,376,60,0,2,11,87
9/06/1992,376,60,0,2,11,76
10/06/1992,376,60,0,2,11,135
11/06/1992,376,60,0,2,11,159
12/06/1992,376,60,0,2,11,166
13/06/1992,376,60,0,2,11,173
14/06/1992,376,60,0,2,11,176
15/06/1992,376,60,0,2,11,174
16/06/1992,376,60,0,2,11,164
17/06/1992,376,60,0,2,11,167
18/06/1992,376,60,0,2,11,168
19/06/1992,376,60,0,2,11,200
20/06/1992,376,60,0,2,11,212
21/06/1992,376,60,0,2,11,216
22/06/1992,376,60,0,2,11,224
23/06/1992,376,60,0,2,11,354
24/06/1992,376,60,0,2,11,386
25/06/1992,376,60,0,2,11,374
26/06/1992,376,60,0,2,11,350
27/06/1992,376,60,0,2,11,316
28/06/1992,376,60,0,2,11,279
29/06/1992,376,60,0,2,11,245
30/06/1992,376,60,0,2,11,215
1/07/1992,406,61,0,3,10,186
2/07/1992,406,61,0,3,10,161
3/07/1992,406,61,0,3,10,138
4/07/1992,406,61,0,3,10,188
5/07/1992,406,61,0,3,10,200
6/07/1992,406,61,0,3,10,534
7/07/1992,406,61,0,3,10,458
8/07/1992,406,61,0,3,10,367
9/07/1992,406,61,0,3,10,297
10/07/1992,406,61,0,3,10,248
11/07/1992,406,61,0,3,10,482
12/07/1992,406,61,0,3,10,532
13/07/1992,406,61,0,3,10,446
14/07/1992,406,61,0,3,10,355
15/07/1992,406,61,0,3,10,285
16/07/1992,406,61,0,3,10,237
17/07/1992,406,61,0,3,10,202
18/07/1992,406,61,0,3,10,178
19/07/1992,406,61,0,3,10,186
20/07/1992,406,61,0,3,10,232
21/07/1992,406,61,0,3,10,231
22/07/1992,406,61,0,3,10,209
23/07/1992,406,61,0,3,10,189
24/07/1992,406,61,0,3,10,177
25/07/1992,406,61,0,3,10,184
26/07/1992,406,61,0,3,10,178
27/07/1992,406,61,0,3,10,165
28/07/1992,406,61,0,3,10,152
29/07/1992,406,61,0,3,10,137
30/07/1992,406,61,0,3,10,124
31/07/1992,406,61,0,3,10,113
1/08/1992,538,69,1,35,70,105
2/08/1992,538,69,1,35,70,98
3/08/1992,538,69,1,35,70,93
4/08/1992,538,69,1,35,70,93
5/08/1992,538,69,1,35,70,93
6/08/1992,538,69,1,35,70,89
7/08/1992,538,69,1,35,70,84
8/08/1992,538,69,1,35,70,118
9/08/1992,538,69,1,35,70,135
10/08/1992,538,69,1,35,70,145
11/08/1992,538,69,1,35,70,176
12/08/1992,538,69,1,35,70,997
13/08/1992,538,69,1,35,70,1372
14/08/1992,538,69,1,35,70,1800
15/08/1992,538,69,1,35,70,1920
16/08/1992,538,69,1,35,70,1765
17/08/1992,538,69,1,35,70,1477
18/08/1992,538,69,1,35,70,1192
19/08/1992,538,69,1,35,70,1085
20/08/1992,538,69,1,35,70,920
21/08/1992,538,69,1,35,70,754
22/08/1992,538,69,1,35,70,613
23/08/1992,538,69,1,35,70,507
24/08/1992,538,69,1,35,70,429
25/08/1992,538,69,1,35,70,369
26/08/1992,538,69,1,35,70,323
27/08/1992,538,69,1,35,70,291
28/08/1992,538,69,1,35,70,259
29/08/1992,538,69,1,35,70,232
30/08/1992,538,69,1,35,70,1170
31/08/1992,538,69,1,35,70,2029
1/09/1992,793,62,2,2,12,2408
2/09/1992,793,62,2,2,12,2608
3/09/1992,793,62,2,2,12,2709
4/09/1992,793,62,2,2,12,2422
5/09/1992,793,62,2,2,12,1961
6/09/1992,793,62,2,2,12,1530
7/09/1992,793,62,2,2,12,1194
8/09/1992,793,62,2,2,12,932
9/09/1992,793,62,2,2,12,736
10/09/1992,793,62,2,2,12,590
11/09/1992,793,62,2,2,12,532
12/09/1992,793,62,2,2,12,485
13/09/1992,793,62,2,2,12,442
14/09/1992,793,62,2,2,12,430
15/09/1992,793,62,2,2,12,1344
16/09/1992,793,62,2,2,12,3151
17/09/1992,793,62,2,2,12,3457
18/09/1992,793,62,2,2,12,2970
19/09/1992,793,62,2,2,12,2349
20/09/1992,793,62,2,2,12,1812
21/09/1992,793,62,2,2,12,1379
22/09/1992,793,62,2,2,12,1154
23/09/1992,793,62,2,2,12,939
